Time,True,Pred_Mu,Pred_Alpha,Error,Week,Hour
2025-06-06 16:40:00,32,42,43.01738,-10,4.0,16.0
2025-06-06 17:00:00,48,20,20.881102,28,4.0,17.0
2025-06-06 17:20:00,54,43,43.178295,11,4.0,17.0
2025-06-06 17:40:00,49,50,50.33731,-1,4.0,17.0
2025-06-06 18:00:00,33,33,33.52746,0,4.0,18.0
2025-06-06 18:20:00,31,29,29.24514,2,4.0,18.0
2025-06-06 18:40:00,22,23,24.002083,-1,4.0,18.0
2025-06-06 19:00:00,16,17,17.145535,-1,4.0,19.0
2025-06-06 19:20:00,12,10,10.848645,2,4.0,19.0
2025-06-06 19:40:00,15,13,13.330919,2,4.0,19.0
2025-06-06 20:00:00,17,14,15.031369,3,4.0,20.0
2025-06-06 20:20:00,15,12,12.16753,3,4.0,20.0
2025-06-06 20:40:00,11,14,14.003573,-3,4.0,20.0
2025-06-06 21:00:00,34,15,15.45227,19,4.0,21.0
2025-06-06 21:20:00,38,36,36.470806,2,4.0,21.0
2025-06-06 21:40:00,47,39,39.69713,8,4.0,21.0
2025-06-06 22:00:00,87,79,80.33202,8,4.0,22.0
2025-06-06 22:20:00,111,102,103.01592,9,4.0,22.0
2025-06-06 22:40:00,110,111,111.60722,-1,4.0,22.0
2025-06-06 23:00:00,101,99,99.98405,2,4.0,23.0
2025-06-06 23:20:00,69,83,83.203255,-14,4.0,23.0
2025-06-06 23:40:00,80,69,69.930046,11,4.0,23.0
2025-06-07 00:00:00,118,89,89.60945,29,5.0,0.0
2025-06-07 00:20:00,99,107,107.3955,-8,5.0,0.0
2025-06-07 00:40:00,82,91,91.35502,-9,5.0,0.0
2025-06-07 01:00:00,59,75,75.85794,-16,5.0,1.0
2025-06-07 01:20:00,65,46,46.605026,19,5.0,1.0
2025-06-07 01:40:00,60,59,59.637737,1,5.0,1.0
2025-06-07 02:00:00,62,50,50.505844,12,5.0,2.0
2025-06-07 02:20:00,48,54,54.98488,-6,5.0,2.0
2025-06-07 02:40:00,43,36,36.83488,7,5.0,2.0
2025-06-07 03:00:00,35,32,32.421864,3,5.0,3.0
2025-06-07 03:20:00,41,34,34.33453,7,5.0,3.0
2025-06-07 03:40:00,37,38,38.616642,-1,5.0,3.0
2025-06-07 04:00:00,25,24,24.562407,1,5.0,4.0
2025-06-07 04:20:00,20,19,19.9332,1,5.0,4.0
2025-06-07 04:40:00,41,22,22.42084,19,5.0,4.0
2025-06-07 05:00:00,44,37,37.53468,7,5.0,5.0
2025-06-07 05:20:00,41,45,45.332256,-4,5.0,5.0
2025-06-07 05:40:00,37,36,36.672184,1,5.0,5.0
2025-06-07 06:00:00,26,21,21.684254,5,5.0,6.0
2025-06-07 06:20:00,13,18,18.380768,-5,5.0,6.0
2025-06-07 06:40:00,16,10,10.015476,6,5.0,6.0
2025-06-07 07:00:00,10,11,11.479649,-1,5.0,7.0
2025-06-07 07:20:00,14,7,7.820739,7,5.0,7.0
2025-06-07 07:40:00,17,12,12.599978,5,5.0,7.0
2025-06-07 08:00:00,14,15,15.57372,-1,5.0,8.0
2025-06-07 08:20:00,12,12,12.395322,0,5.0,8.0
2025-06-07 08:40:00,10,6,6.1766667,4,5.0,8.0
2025-06-07 09:00:00,9,13,12.994353,-4,5.0,9.0
2025-06-07 09:20:00,17,11,11.789197,6,5.0,9.0
2025-06-07 09:40:00,16,18,18.014091,-2,5.0,9.0
2025-06-07 10:00:00,11,10,10.396998,1,5.0,10.0
2025-06-07 10:20:00,5,7,7.0431256,-2,5.0,10.0
2025-06-07 10:40:00,30,12,12.2031765,18,5.0,10.0
2025-06-07 11:00:00,31,37,37.610214,-6,5.0,11.0
2025-06-07 11:20:00,41,35,35.891563,6,5.0,11.0
2025-06-07 11:40:00,50,44,44.839546,6,5.0,11.0
2025-06-07 12:00:00,44,53,53.73769,-9,5.0,12.0
2025-06-07 12:20:00,44,39,39.70025,5,5.0,12.0
2025-06-07 12:40:00,36,47,47.0987,-11,5.0,12.0
2025-06-07 13:00:00,44,40,39.991386,4,5.0,13.0
2025-06-07 13:20:00,70,48,48.38272,22,5.0,13.0
2025-06-07 13:40:00,61,64,64.910095,-3,5.0,13.0
2025-06-07 14:00:00,40,40,40.04988,0,5.0,14.0
2025-06-07 14:20:00,33,44,44.2184,-11,5.0,14.0
2025-06-07 14:40:00,22,33,33.29272,-11,5.0,14.0
2025-06-07 15:00:00,35,28,28.355137,7,5.0,15.0
2025-06-07 15:20:00,46,35,36.0063,11,5.0,15.0
2025-06-07 15:40:00,55,44,45.026978,11,5.0,15.0
2025-06-07 16:00:00,39,47,47.89272,-8,5.0,16.0
2025-06-07 16:20:00,26,22,22.825644,4,5.0,16.0
2025-06-07 16:40:00,36,22,23.077198,14,5.0,16.0
2025-06-07 17:00:00,35,37,37.445442,-2,5.0,17.0
2025-06-07 17:20:00,30,31,31.872429,-1,5.0,17.0
2025-06-07 17:40:00,25,26,27.00288,-1,5.0,17.0
2025-06-07 18:00:00,23,22,22.288635,1,5.0,18.0
2025-06-07 18:20:00,16,16,16.667698,0,5.0,18.0
2025-06-07 18:40:00,20,10,10.452514,10,5.0,18.0
2025-06-07 19:00:00,18,21,21.482994,-3,5.0,19.0
2025-06-07 19:20:00,10,14,14.745038,-4,5.0,19.0
2025-06-07 19:40:00,10,9,10.02229,1,5.0,19.0
2025-06-07 20:00:00,16,15,15.561898,1,5.0,20.0
2025-06-07 20:20:00,20,13,13.080527,7,5.0,20.0
2025-06-07 20:40:00,8,15,15.174432,-7,5.0,20.0
2025-06-07 21:00:00,16,16,16.657944,0,5.0,21.0
2025-06-07 21:20:00,16,20,20.942894,-4,5.0,21.0
2025-06-07 21:40:00,7,16,16.85829,-9,5.0,21.0
2025-06-07 22:00:00,78,50,50.686985,28,5.0,22.0
2025-06-07 22:20:00,91,84,84.81318,7,5.0,22.0
2025-06-07 22:40:00,83,98,98.41195,-15,5.0,22.0
2025-06-07 23:00:00,54,65,65.52258,-11,5.0,23.0
2025-06-07 23:20:00,64,50,50.418144,14,5.0,23.0
2025-06-07 23:40:00,69,69,69.75117,0,5.0,23.0
2025-06-08 00:00:00,56,72,72.41155,-16,6.0,0.0
2025-06-08 00:20:00,66,50,50.263557,16,6.0,0.0
2025-06-08 00:40:00,64,68,68.63114,-4,6.0,0.0
2025-06-08 01:00:00,55,65,65.50935,-10,6.0,1.0
2025-06-08 01:20:00,57,55,55.56342,2,6.0,1.0
2025-06-08 01:40:00,54,50,50.54241,4,6.0,1.0
2025-06-08 02:00:00,43,51,51.740036,-8,6.0,2.0
2025-06-08 02:20:00,45,39,39.892387,6,6.0,2.0
2025-06-08 02:40:00,44,38,38.585682,6,6.0,2.0
2025-06-08 03:00:00,36,36,36.444508,0,6.0,3.0
2025-06-08 03:20:00,21,28,28.772083,-7,6.0,3.0
2025-06-08 03:40:00,22,18,17.91847,4,6.0,3.0
2025-06-08 04:00:00,43,18,18.21416,25,6.0,4.0
2025-06-08 04:20:00,26,35,35.128777,-9,6.0,4.0
2025-06-08 04:40:00,34,21,21.662933,13,6.0,4.0
2025-06-08 05:00:00,44,35,35.819733,9,6.0,5.0
2025-06-08 05:20:00,36,43,44.062286,-7,6.0,5.0
2025-06-08 05:40:00,33,28,28.097105,5,6.0,5.0
2025-06-08 06:00:00,29,28,28.308094,1,6.0,6.0
2025-06-08 06:20:00,32,21,21.032738,11,6.0,6.0
2025-06-08 06:40:00,31,25,25.62069,6,6.0,6.0
2025-06-08 07:00:00,18,17,17.249489,1,6.0,7.0
2025-06-08 07:20:00,15,10,10.807513,5,6.0,7.0
2025-06-08 07:40:00,15,15,15.779607,0,6.0,7.0
2025-06-08 08:00:00,11,10,10.089139,1,6.0,8.0
2025-06-08 08:20:00,10,12,12.53564,-2,6.0,8.0
2025-06-08 08:40:00,9,7,7.8394794,2,6.0,8.0
2025-06-08 09:00:00,15,17,17.23039,-2,6.0,9.0
2025-06-08 09:20:00,11,15,15.029437,-4,6.0,9.0
2025-06-08 09:40:00,11,11,11.589762,0,6.0,9.0
2025-06-08 10:00:00,11,10,10.260305,1,6.0,10.0
2025-06-08 10:20:00,4,11,11.514635,-7,6.0,10.0
2025-06-08 10:40:00,8,7,7.764382,1,6.0,10.0
2025-06-08 11:00:00,28,23,23.38646,5,6.0,11.0
2025-06-08 11:20:00,29,36,36.543633,-7,6.0,11.0
2025-06-08 11:40:00,24,28,28.078087,-4,6.0,11.0
2025-06-08 12:00:00,30,27,27.14637,3,6.0,12.0
2025-06-08 12:20:00,35,32,32.159035,3,6.0,12.0
2025-06-08 12:40:00,22,33,33.63308,-11,6.0,12.0
2025-06-08 13:00:00,38,31,31.695393,7,6.0,13.0
2025-06-08 13:20:00,42,38,38.47685,4,6.0,13.0
2025-06-08 13:40:00,61,43,43.890625,18,6.0,13.0
2025-06-08 14:00:00,82,56,56.399406,26,6.0,14.0
2025-06-08 14:20:00,40,64,64.73187,-24,6.0,14.0
2025-06-08 14:40:00,28,31,31.129192,-3,6.0,14.0
2025-06-08 15:00:00,21,30,30.46399,-9,6.0,15.0
2025-06-08 15:20:00,34,26,26.45068,8,6.0,15.0
2025-06-08 15:40:00,36,33,33.70556,3,6.0,15.0
2025-06-08 16:00:00,34,24,24.510284,10,6.0,16.0
2025-06-08 16:20:00,27,36,36.79607,-9,6.0,16.0
2025-06-08 16:40:00,44,28,28.514566,16,6.0,16.0
2025-06-08 17:00:00,35,45,45.941612,-10,6.0,17.0
2025-06-08 17:20:00,24,23,23.98473,1,6.0,17.0
2025-06-08 17:40:00,33,18,18.70798,15,6.0,17.0
2025-06-08 18:00:00,31,28,28.596151,3,6.0,18.0
2025-06-08 18:20:00,19,26,26.235678,-7,6.0,18.0
2025-06-08 18:40:00,16,12,12.620798,4,6.0,18.0
2025-06-08 19:00:00,13,15,15.20062,-2,6.0,19.0
2025-06-08 19:20:00,11,14,14.536018,-3,6.0,19.0
2025-06-08 19:40:00,4,8,8.140227,-4,6.0,19.0
2025-06-08 20:00:00,12,6,6.557891,6,6.0,20.0
2025-06-08 20:20:00,12,13,13.395476,-1,6.0,20.0
2025-06-08 20:40:00,12,9,9.321311,3,6.0,20.0
2025-06-08 21:00:00,37,17,17.174164,20,6.0,21.0
2025-06-08 21:20:00,46,37,37.78441,9,6.0,21.0
2025-06-08 21:40:00,24,37,37.91911,-13,6.0,21.0
2025-06-08 22:00:00,94,52,52.719986,42,6.0,22.0
2025-06-08 22:20:00,101,97,97.00258,4,6.0,22.0
2025-06-08 22:40:00,83,95,95.62585,-12,6.0,22.0
2025-06-08 23:00:00,74,67,67.43291,7,6.0,23.0
2025-06-08 23:20:00,72,72,72.709175,0,6.0,23.0
2025-06-08 23:40:00,54,50,50.58069,4,6.0,23.0
2025-06-09 00:00:00,62,61,61.615715,1,0.0,0.0
2025-06-09 00:20:00,62,69,69.3683,-7,0.0,0.0
2025-06-09 00:40:00,73,60,60.13613,13,0.0,0.0
2025-06-09 01:00:00,72,73,73.13154,-1,0.0,1.0
2025-06-09 01:20:00,64,61,61.41869,3,0.0,1.0
2025-06-09 01:40:00,49,51,51.752117,-2,0.0,1.0
2025-06-09 02:00:00,43,31,30.737225,12,0.0,2.0
2025-06-09 02:20:00,40,37,37.25158,3,0.0,2.0
2025-06-09 02:40:00,29,31,31.647724,-2,0.0,2.0
2025-06-09 03:00:00,32,20,20.177961,12,0.0,3.0
2025-06-09 03:20:00,19,26,25.789639,-7,0.0,3.0
2025-06-09 03:40:00,21,20,20.6711,1,0.0,3.0
2025-06-09 04:00:00,19,18,18.143187,1,0.0,4.0
2025-06-09 04:20:00,23,17,17.51871,6,0.0,4.0
2025-06-09 04:40:00,23,22,22.779097,1,0.0,4.0
2025-06-09 05:00:00,22,26,25.895008,-4,0.0,5.0
2025-06-09 05:20:00,22,19,19.491848,3,0.0,5.0
2025-06-09 05:40:00,22,22,22.495079,0,0.0,5.0
2025-06-09 06:00:00,17,13,13.621122,4,0.0,6.0
2025-06-09 06:20:00,13,15,15.199084,-2,0.0,6.0
2025-06-09 06:40:00,22,13,13.042804,9,0.0,6.0
2025-06-09 07:00:00,17,19,19.77586,-2,0.0,7.0
2025-06-09 07:20:00,21,17,17.761322,4,0.0,7.0
2025-06-09 07:40:00,18,22,22.140087,-4,0.0,7.0
2025-06-09 08:00:00,13,13,13.597089,0,0.0,8.0
2025-06-09 08:20:00,11,12,12.794455,-1,0.0,8.0
2025-06-09 08:40:00,13,11,11.060368,2,0.0,8.0
2025-06-09 09:00:00,8,14,14.138296,-6,0.0,9.0
2025-06-09 09:20:00,13,9,8.996873,4,0.0,9.0
2025-06-09 09:40:00,12,13,13.787051,-1,0.0,9.0
2025-06-09 10:00:00,11,9,8.911561,2,0.0,10.0
2025-06-09 10:20:00,12,13,12.886614,-1,0.0,10.0
2025-06-09 10:40:00,13,16,16.231276,-3,0.0,10.0
2025-06-09 11:00:00,35,30,30.835629,5,0.0,11.0
2025-06-09 11:20:00,44,40,40.57671,4,0.0,11.0
2025-06-09 11:40:00,90,59,59.48169,31,0.0,11.0
2025-06-09 12:00:00,79,92,92.1386,-13,0.0,12.0
2025-06-09 12:20:00,57,63,63.12966,-6,0.0,12.0
2025-06-09 12:40:00,66,57,57.539894,9,0.0,12.0
2025-06-09 13:00:00,58,61,61.869976,-3,0.0,13.0
2025-06-09 13:20:00,69,51,51.680916,18,0.0,13.0
2025-06-09 13:40:00,78,67,67.22717,11,0.0,13.0
2025-06-09 14:00:00,50,58,58.088196,-8,0.0,14.0
2025-06-09 14:20:00,54,49,49.01819,5,0.0,14.0
2025-06-09 14:40:00,37,50,50.005104,-13,0.0,14.0
2025-06-09 15:00:00,38,40,40.454384,-2,0.0,15.0
2025-06-09 15:20:00,53,38,38.1411,15,0.0,15.0
2025-06-09 15:40:00,62,56,56.858696,6,0.0,15.0
2025-06-09 16:00:00,57,61,61.477676,-4,0.0,16.0
2025-06-09 16:20:00,64,55,55.45514,9,0.0,16.0
2025-06-09 16:40:00,54,65,66.07794,-11,0.0,16.0
2025-06-09 17:00:00,33,43,43.664318,-10,0.0,17.0
2025-06-09 17:20:00,25,27,27.081226,-2,0.0,17.0
2025-06-09 17:40:00,31,25,25.720158,6,0.0,17.0
2025-06-09 18:00:00,37,29,29.088274,8,0.0,18.0
2025-06-09 18:20:00,37,30,30.47805,7,0.0,18.0
2025-06-09 18:40:00,38,29,29.047478,9,0.0,18.0
2025-06-09 19:00:00,38,30,30.893875,8,0.0,19.0
2025-06-09 19:20:00,20,24,24.341282,-4,0.0,19.0
2025-06-09 19:40:00,11,17,17.26501,-6,0.0,19.0
2025-06-09 20:00:00,13,13,13.772638,0,0.0,20.0
2025-06-09 20:20:00,12,12,12.083333,0,0.0,20.0
2025-06-09 20:40:00,18,13,13.649838,5,0.0,20.0
2025-06-09 21:00:00,28,25,25.408487,3,0.0,21.0
2025-06-09 21:20:00,44,31,31.939896,13,0.0,21.0
2025-06-09 21:40:00,37,40,40.88327,-3,0.0,21.0
2025-06-09 22:00:00,101,68,68.87909,33,0.0,22.0
2025-06-09 22:20:00,118,107,107.02526,11,0.0,22.0
2025-06-09 22:40:00,118,117,117.579994,1,0.0,22.0
2025-06-09 23:00:00,85,91,91.214745,-6,0.0,23.0
2025-06-09 23:20:00,60,79,79.88166,-19,0.0,23.0
2025-06-09 23:40:00,60,68,68.01179,-8,0.0,23.0
2025-06-10 00:00:00,74,75,74.78988,-1,1.0,0.0
2025-06-10 00:20:00,74,81,81.41192,-7,1.0,0.0
2025-06-10 00:40:00,58,68,68.48927,-10,1.0,0.0
2025-06-10 01:00:00,48,60,60.07984,-12,1.0,1.0
2025-06-10 01:20:00,41,48,48.653,-7,1.0,1.0
2025-06-10 01:40:00,24,30,29.950766,-6,1.0,1.0
2025-06-10 02:00:00,28,23,23.445799,5,1.0,2.0
2025-06-10 02:20:00,21,30,30.20588,-9,1.0,2.0
2025-06-10 02:40:00,15,18,18.08778,-3,1.0,2.0
2025-06-10 03:00:00,12,10,10.474265,2,1.0,3.0
2025-06-10 03:20:00,18,14,14.576289,4,1.0,3.0
2025-06-10 03:40:00,18,17,17.195354,1,1.0,3.0
2025-06-10 04:00:00,22,13,13.492731,9,1.0,4.0
2025-06-10 04:20:00,19,22,22.343586,-3,1.0,4.0
2025-06-10 04:40:00,19,14,14.038584,5,1.0,4.0
2025-06-10 05:00:00,30,21,21.309803,9,1.0,5.0
2025-06-10 05:20:00,35,32,32.153496,3,1.0,5.0
2025-06-10 05:40:00,36,31,31.825191,5,1.0,5.0
2025-06-10 06:00:00,28,25,25.328701,3,1.0,6.0
2025-06-10 06:20:00,10,15,15.696881,-5,1.0,6.0
2025-06-10 06:40:00,0,4,4.556402,-4,1.0,6.0
2025-06-10 07:00:00,2,5,5.380835,-3,1.0,7.0
2025-06-10 07:20:00,12,5,5.731887,7,1.0,7.0
2025-06-10 07:40:00,14,11,11.308086,3,1.0,7.0
2025-06-10 08:00:00,14,10,10.697923,4,1.0,8.0
2025-06-10 08:20:00,0,7,7.623489,-7,1.0,8.0
2025-06-10 08:40:00,3,2,1.9005065,1,1.0,8.0
2025-06-10 09:00:00,3,5,5.146316,-2,1.0,9.0
2025-06-10 09:20:00,12,5,5.5204463,7,1.0,9.0
2025-06-10 09:40:00,11,10,10.483008,1,1.0,9.0
2025-06-10 10:00:00,14,8,8.027625,6,1.0,10.0
2025-06-10 10:20:00,11,13,13.163735,-2,1.0,10.0
2025-06-10 10:40:00,17,9,9.2693815,8,1.0,10.0
2025-06-10 11:00:00,44,33,33.583244,11,1.0,11.0
2025-06-10 11:20:00,54,59,59.46039,-5,1.0,11.0
2025-06-10 11:40:00,52,57,57.125496,-5,1.0,11.0
2025-06-10 12:00:00,50,52,52.409798,-2,1.0,12.0
2025-06-10 12:20:00,48,55,55.683243,-7,1.0,12.0
2025-06-10 12:40:00,55,57,56.817207,-2,1.0,12.0
2025-06-10 13:00:00,41,49,49.519386,-8,1.0,13.0
2025-06-10 13:20:00,62,44,43.923874,18,1.0,13.0
2025-06-10 13:40:00,66,57,57.822678,9,1.0,13.0
2025-06-10 14:00:00,52,51,51.64313,1,1.0,14.0
2025-06-10 14:20:00,53,52,52.66829,1,1.0,14.0
2025-06-10 14:40:00,49,53,52.974976,-4,1.0,14.0
2025-06-10 15:00:00,52,47,47.85575,5,1.0,15.0
2025-06-10 15:20:00,35,58,58.266777,-23,1.0,15.0
2025-06-10 15:40:00,41,41,41.479965,0,1.0,15.0
2025-06-10 16:00:00,38,46,46.070656,-8,1.0,16.0
2025-06-10 16:20:00,33,40,40.009743,-7,1.0,16.0
2025-06-10 16:40:00,35,37,37.568535,-2,1.0,16.0
2025-06-10 17:00:00,36,35,35.026096,1,1.0,17.0
2025-06-10 17:20:00,35,31,31.705034,4,1.0,17.0
2025-06-10 17:40:00,20,31,31.466806,-11,1.0,17.0
2025-06-10 18:00:00,28,19,19.791143,9,1.0,18.0
2025-06-10 18:20:00,33,30,30.209118,3,1.0,18.0
2025-06-10 18:40:00,30,26,26.872953,4,1.0,18.0
2025-06-10 19:00:00,12,13,13.203063,-1,1.0,19.0
2025-06-10 19:20:00,6,9,9.135988,-3,1.0,19.0
2025-06-10 19:40:00,13,8,8.146183,5,1.0,19.0
2025-06-10 20:00:00,22,15,15.895925,7,1.0,20.0
2025-06-10 20:20:00,21,21,21.084557,0,1.0,20.0
2025-06-10 20:40:00,23,16,16.562075,7,1.0,20.0
2025-06-10 21:00:00,22,31,31.442707,-9,1.0,21.0
2025-06-10 21:20:00,23,29,29.58945,-6,1.0,21.0
2025-06-10 21:40:00,24,29,29.804878,-5,1.0,21.0
2025-06-10 22:00:00,70,63,64.136635,7,1.0,22.0
2025-06-10 22:20:00,85,85,85.5261,0,1.0,22.0
2025-06-10 22:40:00,88,92,92.51615,-4,1.0,22.0
2025-06-10 23:00:00,101,83,83.60542,18,1.0,23.0
2025-06-10 23:20:00,76,88,88.771065,-12,1.0,23.0
2025-06-10 23:40:00,66,80,80.38395,-14,1.0,23.0
2025-06-11 00:00:00,76,73,73.65433,3,2.0,0.0
2025-06-11 00:20:00,77,75,74.83375,2,2.0,0.0
2025-06-11 00:40:00,55,70,70.75789,-15,2.0,0.0
2025-06-11 01:00:00,47,34,34.35501,13,2.0,1.0
2025-06-11 01:20:00,50,43,43.182667,7,2.0,1.0
2025-06-11 01:40:00,43,45,45.698402,-2,2.0,1.0
2025-06-11 02:00:00,27,28,28.49009,-1,2.0,2.0
2025-06-11 02:20:00,25,25,25.146517,0,2.0,2.0
2025-06-11 02:40:00,18,22,22.374485,-4,2.0,2.0
2025-06-11 03:00:00,17,12,12.804659,5,2.0,3.0
2025-06-11 03:20:00,14,18,18.104908,-4,2.0,3.0
2025-06-11 03:40:00,18,13,13.66639,5,2.0,3.0
2025-06-11 04:00:00,19,16,16.488417,3,2.0,4.0
2025-06-11 04:20:00,21,19,19.605877,2,2.0,4.0
2025-06-11 04:40:00,23,19,19.223846,4,2.0,4.0
2025-06-11 05:00:00,19,22,22.802486,-3,2.0,5.0
2025-06-11 05:20:00,23,22,22.462584,1,2.0,5.0
2025-06-11 05:40:00,27,25,25.650818,2,2.0,5.0
2025-06-11 06:00:00,27,25,25.577826,2,2.0,6.0
2025-06-11 06:20:00,17,25,25.28657,-8,2.0,6.0
2025-06-11 06:40:00,7,7,7.716142,0,2.0,6.0
2025-06-11 07:00:00,6,6,6.47659,0,2.0,7.0
2025-06-11 07:20:00,8,9,9.265608,-1,2.0,7.0
2025-06-11 07:40:00,8,9,9.936566,-1,2.0,7.0
2025-06-11 08:00:00,7,6,5.9213133,1,2.0,8.0
2025-06-11 08:20:00,6,7,6.9317365,-1,2.0,8.0
2025-06-11 08:40:00,15,6,5.9749703,9,2.0,8.0
2025-06-11 09:00:00,15,14,14.69169,1,2.0,9.0
2025-06-11 09:20:00,11,12,12.012531,-1,2.0,9.0
2025-06-11 09:40:00,16,13,13.40779,3,2.0,9.0
2025-06-11 10:00:00,11,13,12.980725,-2,2.0,10.0
2025-06-11 10:20:00,6,10,10.716703,-4,2.0,10.0
2025-06-11 10:40:00,8,12,12.00693,-4,2.0,10.0
2025-06-11 11:00:00,36,28,28.986155,8,2.0,11.0
2025-06-11 11:20:00,55,44,44.006046,11,2.0,11.0
2025-06-11 11:40:00,61,61,61.309345,0,2.0,11.0
2025-06-11 12:00:00,61,63,63.24115,-2,2.0,12.0
2025-06-11 12:20:00,53,68,68.27857,-15,2.0,12.0
2025-06-11 12:40:00,77,62,62.120045,15,2.0,12.0
2025-06-11 13:00:00,59,71,70.916405,-12,2.0,13.0
2025-06-11 13:20:00,59,55,54.92926,4,2.0,13.0
2025-06-11 13:40:00,33,42,42.766563,-9,2.0,13.0
2025-06-11 14:00:00,55,29,29.260096,26,2.0,14.0
2025-06-11 14:20:00,66,59,59.82927,7,2.0,14.0
2025-06-11 14:40:00,40,57,57.65149,-17,2.0,14.0
2025-06-11 15:00:00,36,37,37.346977,-1,2.0,15.0
2025-06-11 15:20:00,46,41,41.114746,5,2.0,15.0
2025-06-11 15:40:00,60,47,47.15882,13,2.0,15.0
2025-06-11 16:00:00,58,57,57.62539,1,2.0,16.0
2025-06-11 16:20:00,35,51,51.9748,-16,2.0,16.0
2025-06-11 16:40:00,37,26,26.019869,11,2.0,16.0
2025-06-11 17:00:00,44,40,40.823277,4,2.0,17.0
2025-06-11 17:20:00,34,36,36.646397,-2,2.0,17.0
2025-06-11 17:40:00,28,32,32.785465,-4,2.0,17.0
2025-06-11 18:00:00,17,14,14.273293,3,2.0,18.0
2025-06-11 18:20:00,19,22,22.048906,-3,2.0,18.0
2025-06-11 18:40:00,19,18,18.763014,1,2.0,18.0
2025-06-11 19:00:00,19,12,12.918476,7,2.0,19.0
2025-06-11 19:20:00,18,17,17.72457,1,2.0,19.0
2025-06-11 19:40:00,13,17,17.62056,-4,2.0,19.0
2025-06-11 20:00:00,16,13,13.921198,3,2.0,20.0
2025-06-11 20:20:00,9,15,15.354424,-6,2.0,20.0
2025-06-11 20:40:00,17,5,5.611163,12,2.0,20.0
2025-06-11 21:00:00,41,26,26.07277,15,2.0,21.0
2025-06-11 21:20:00,32,41,41.589935,-9,2.0,21.0
2025-06-11 21:40:00,19,23,23.575161,-4,2.0,21.0
2025-06-11 22:00:00,64,58,58.884827,6,2.0,22.0
2025-06-11 22:20:00,74,84,84.420296,-10,2.0,22.0
2025-06-11 22:40:00,58,70,70.35592,-12,2.0,22.0
2025-06-11 23:00:00,54,63,62.947365,-9,2.0,23.0
2025-06-11 23:20:00,63,46,46.14213,17,2.0,23.0
2025-06-11 23:40:00,100,68,68.412926,32,2.0,23.0
2025-06-12 00:00:00,134,98,98.602,36,3.0,0.0
2025-06-12 00:20:00,121,123,123.53565,-2,3.0,0.0
2025-06-12 00:40:00,95,107,107.54785,-12,3.0,0.0
2025-06-12 01:00:00,75,79,79.813194,-4,3.0,1.0
2025-06-12 01:20:00,73,69,69.68842,4,3.0,1.0
2025-06-12 01:40:00,54,58,58.74466,-4,3.0,1.0
2025-06-12 02:00:00,34,35,35.388554,-1,3.0,2.0
2025-06-12 02:20:00,15,19,19.424873,-4,3.0,2.0
2025-06-12 02:40:00,18,15,15.447211,3,3.0,2.0
2025-06-12 03:00:00,33,17,17.400362,16,3.0,3.0
2025-06-12 03:20:00,27,30,30.58852,-3,3.0,3.0
2025-06-12 03:40:00,39,24,24.337646,15,3.0,3.0
2025-06-12 04:00:00,26,33,32.927776,-7,3.0,4.0
2025-06-12 04:20:00,16,18,18.69957,-2,3.0,4.0
2025-06-12 04:40:00,15,14,14.24708,1,3.0,4.0
2025-06-12 05:00:00,35,19,19.338291,16,3.0,5.0
2025-06-12 05:20:00,67,37,37.50743,30,3.0,5.0
2025-06-12 05:40:00,66,61,62.01866,5,3.0,5.0
2025-06-12 06:00:00,29,44,44.715965,-15,3.0,6.0
2025-06-12 06:20:00,20,19,19.89528,1,3.0,6.0
2025-06-12 06:40:00,11,11,11.370822,0,3.0,6.0
2025-06-12 07:00:00,6,8,8.289938,-2,3.0,7.0
2025-06-12 07:20:00,2,7,7.1692405,-5,3.0,7.0
2025-06-12 07:40:00,9,4,5.033721,5,3.0,7.0
2025-06-12 08:00:00,13,8,8.562154,5,3.0,8.0
2025-06-12 08:20:00,2,8,8.013486,-6,3.0,8.0
2025-06-12 08:40:00,6,3,3.525516,3,3.0,8.0
2025-06-12 09:00:00,7,8,8.793574,-1,3.0,9.0
2025-06-12 09:20:00,6,10,9.985402,-4,3.0,9.0
2025-06-12 09:40:00,2,6,6.512289,-4,3.0,9.0
2025-06-12 10:00:00,5,4,4.092725,1,3.0,10.0
2025-06-12 10:20:00,4,8,8.747171,-4,3.0,10.0
2025-06-12 10:40:00,13,8,8.303371,5,3.0,10.0
2025-06-12 11:00:00,50,35,35.88297,15,3.0,11.0
2025-06-12 11:20:00,64,60,60.02956,4,3.0,11.0
2025-06-12 11:40:00,64,78,78.64247,-14,3.0,11.0
2025-06-12 12:00:00,73,61,61.295727,12,3.0,12.0
2025-06-12 12:20:00,81,76,76.0081,5,3.0,12.0
2025-06-12 12:40:00,78,79,79.328804,-1,3.0,12.0
2025-06-12 13:00:00,63,74,74.45814,-11,3.0,13.0
2025-06-12 13:20:00,59,52,52.16731,7,3.0,13.0
2025-06-12 13:40:00,65,53,53.7501,12,3.0,13.0
2025-06-12 14:00:00,48,58,58.331837,-10,3.0,14.0
2025-06-12 14:20:00,45,46,46.503914,-1,3.0,14.0
2025-06-12 14:40:00,41,44,44.122757,-3,3.0,14.0
2025-06-12 15:00:00,41,40,40.95192,1,3.0,15.0
2025-06-12 15:20:00,52,45,45.738564,7,3.0,15.0
2025-06-12 15:40:00,52,54,54.37618,-2,3.0,15.0
